time,x,y,z
0,250,250,20.0
0.1,250.08951483838442,251.96728390624202,19.6510284740123
0.2,250.17902967676883,253.93456781248403,19.3020569480246
0.30000000000000004,250.26854451515325,255.90185171872605,18.9530854220369
0.4,250.35805935353767,257.86913562496807,18.6041138960492
0.5,250.4475741919221,259.8364195312101,18.2551423700615
0.6,250.5370890303065,261.8037034374521,17.9061708440738
0.7,250.62660386869092,263.7709873436941,17.5571993180861
0.7999999999999999,250.71611870707534,265.73827124993613,17.2082277920984
0.8999999999999999,250.80563354545976,267.70555515617815,16.859256266110698
0.9999999999999999,250.89514838384417,269.67283906242017,16.510284740122998
1.0999999999999999,250.9846632222286,271.6401229686622,16.161313214135298
1.2,251.074178060613,273.6074068749042,15.812341688147598
1.3,251.16369289899743,275.5746907811462,15.463370162159897
1.4000000000000001,251.25320773738184,277.54197468738823,15.114398636172197
1.5000000000000002,251.34272257576626,279.50925859363025,14.765427110184497
1.6000000000000003,251.43223741415068,281.47654249987227,14.416455584196797
1.7000000000000004,251.5217522525351,283.4438264061143,14.067484058209097
1.8000000000000005,251.6112670909195,285.4111103123563,13.718512532221396
1.9000000000000006,251.70078192930393,287.3783942185983,13.369541006233696
2.0000000000000004,251.79029676768835,289.34567812484033,13.020569480245996
2.1000000000000005,251.87981160607276,291.31296203108235,12.671597954258296
2.2000000000000006,251.96932644445718,293.28024593732437,12.322626428270596
2.3000000000000007,252.0588412828416,295.2475298435664,11.973654902282895
2.400000000000001,252.14835612122602,297.2148137498084,11.624683376295195
2.500000000000001,252.23787095961043,299.1820976560504,11.275711850307495
2.600000000000001,252.32738579799485,301.14938156229243,10.926740324319795
2.700000000000001,252.41690063637927,303.11666546853445,10.577768798332094
2.800000000000001,252.50641547476368,305.08394937477647,10.228797272344394
2.9000000000000012,252.5959303131481,307.0512332810185,9.879825746356694
3.0000000000000013,252.68544515153252,309.0185171872605,9.530854220368994
3.1000000000000014,252.77495998991694,310.9858010935025,9.181882694381294
3.2000000000000015,252.86447482830135,312.95308499974453,8.832911168393593
3.3000000000000016,252.95398966668577,314.92036890598655,8.483939642405893
3.4000000000000017,253.0435045050702,316.88765281222857,8.134968116418193
3.5000000000000018,253.1330193434546,318.8549367184706,7.785996590430492
3.600000000000002,253.22253418183902,320.8222206247126,7.437025064442791
3.700000000000002,253.31204902022344,322.7895045309546,7.08805353845509
3.800000000000002,253.40156385860786,324.75678843719663,6.739082012467389
3.900000000000002,253.49107869699228,326.72407234343865,6.390110486479688
4.000000000000002,253.5805935353767,328.69135624968067,6.0411389604919865
4.100000000000001,253.6701083737611,330.6586401559227,5.692167434504285
4.200000000000001,253.75962321214553,332.6259240621647,5.343195908516584
4.300000000000001,253.84913805052994,334.5932079684067,4.994224382528883
4.4,253.93865288891436,336.56049187464873,4.645252856541182
4.5,254.02816772729878,338.52777578089075,4.29628133055348
4.6,254.1176825656832,340.49505968713277,3.9473098045657786
4.699999999999999,254.2071974040676,342.4623435933748,3.5983382785780766
4.799999999999999,254.29671224245206,344.4296274996168,3.2493667525903747
4.899999999999999,254.38622708083648,346.3969114058588,2.9003952266026727
4.999999999999998,254.47574191922092,348.36419531210083,2.5514237006149707
5.099999999999998,254.56525675760534,350.33147921834285,2.2024521746272683
5.1999999999999975,254.65477159598979,352.29876312458487,1.8534806486395659
5.299999999999997,254.7442864343742,354.2660470308269,1.5045091226518632
5.399999999999997,254.83380127275865,356.2333309370689,1.1555375966641603
5.4999999999999964,254.92331611114307,358.2006148433109,0.8065660706764571
5.599999999999996,255.0128309495275,360.16789874955293,0.45759454468875344
5.699999999999996,255.10234578791193,362.13518265579495,0.1086230187010489
5.799999999999995,253.24166293671198,361.4018386394129,0.10050631450294278
5.899999999999995,251.38098008551202,360.6684946230309,0.09238961030483667
5.999999999999995,249.52029723431207,359.93515060664885,0.08427290610673055
6.099999999999994,247.6596143831121,359.2018065902668,0.07615620190862445
6.199999999999994,245.79893153191216,358.4684625738848,0.06803949771051834
6.299999999999994,243.9382486807122,357.73511855750274,0.05992279351241225
6.399999999999993,242.07756582951225,357.0017745411207,0.05180608931430615
6.499999999999993,240.2168829783123,356.2684305247387,0.04368938511620006
6.5999999999999925,238.35620012711234,355.53508650835664,0.035572680918093985
6.699999999999992,236.4955172759124,354.8017424919746,0.027455976719987913
6.799999999999992,234.63483442471244,354.0683984755926,0.019339272521881855
6.8999999999999915,232.77415157351248,353.33505445921054,0.01122256832377581
6.999999999999991,230.91346872231253,352.6017104428285,0.003105864125669794
7.099999999999991,228.9849989553795,353.13180884966505,0.002913264580121574
7.19999999999999,227.05652918844646,353.6619072565016,0.0027206650345733543
7.29999999999999,225.12805942151343,354.19200566333814,0.0025280654890251345
7.39999999999999,223.1995896545804,354.7221040701747,0.0023354659434769148
7.499999999999989,221.27111988764736,355.25220247701117,0.002142866397928695
7.599999999999989,219.34265012071432,355.7823008838477,0.0019502668523804752
7.699999999999989,217.4141803537813,356.3123992906842,0.0017576673068322554
7.799999999999988,215.48571058684826,356.84249769752074,0.001565067761284036
7.899999999999988,213.5572408199152,357.3725961043572,0.0013724682157358167
7.999999999999988,211.62877105298216,357.9026945111938,0.0011798686701875974
8.099999999999987,209.70030128604913,358.43279291803026,0.000987269124639378
8.199999999999987,207.7718315191161,358.9628913248668,0.000794669579091159
8.299999999999986,205.84336175218303,359.4929897317033,0.0006020700335429402
8.399999999999986,203.91489198525,360.02308813853983,0.0004094704879947211
8.499999999999986,201.98642221831693,360.5531865453763,0.00021687094244650227
8.599999999999985,200.0579524513839,361.08328495221286,2.427139689828282e-05
8.699999999999985,201.02161389067246,359.33075631323845,2.2597721248627246e-05
8.799999999999985,201.985275329961,357.57822767426404,2.0924045598971673e-05
8.899999999999984,202.94893676924957,355.82569903528963,1.92503699493161e-05
8.999999999999984,203.91259820853813,354.0731703963152,1.7576694299660525e-05
9.099999999999984,204.87625964782669,352.3206417573408,1.590301865000495e-05
9.199999999999983,205.83992108711524,350.5681131183664,1.4229343000349378e-05
9.299999999999983,206.80358252640377,348.815584479392,1.2555667350693804e-05
9.399999999999983,207.76724396569233,347.0630558404176,1.0881991701038232e-05
9.499999999999982,208.73090540498086,345.31052720144316,9.20831605138266e-06
9.599999999999982,209.6945668442694,343.55799856246875,7.53464040172709e-06
9.699999999999982,210.65822828355795,341.80546992349434,5.860964752071523e-06
9.799999999999981,211.62188972284648,340.05294128451993,4.187289102415956e-06
9.89999999999998,212.585551162135,338.3004126455455,2.5136134527603934e-06
9.99999999999998,213.54921260142356,336.5478840065711,8.399378031048394e-07
10.09999999999998,214.03282821262005,335.6683736574772,0.0
10.19999999999998,214.0237194851456,333.66839439981385,0.0
10.29999999999998,214.01461075767114,331.6684151421505,0.0
10.399999999999979,214.00550203019668,329.6684358844871,0.0
10.499999999999979,213.99639330272223,327.66845662682374,0.0
10.599999999999978,213.98728457524777,325.66847736916037,0.0
10.699999999999978,213.97817584777331,323.668498111497,0.0
10.799999999999978,213.96906712029886,321.66851885383363,0.0
10.899999999999977,213.9599583928244,319.66853959617026,0.0
10.999999999999977,213.95084966534995,317.6685603385069,0.0
11.099999999999977,213.9417409378755,315.6685810808435,0.0
11.199999999999976,213.93263221040104,313.66860182318015,0.0
11.299999999999976,213.92352348292658,311.6686225655168,0.0
11.399999999999975,213.91441475545213,309.6686433078534,0.0
11.499999999999975,213.90530602797767,307.66866405019005,0.0
11.599999999999975,213.89619730050322,305.6686847925267,0.0
11.699999999999974,213.88708857302876,303.6687055348633,0.0
11.799999999999974,213.8779798455543,301.66872627719994,0.0
11.899999999999974,213.86887111807985,299.66874701953657,0.0
11.999999999999973,213.8597623906054,297.6687677618732,0.0
12.099999999999973,213.85065366313094,295.66878850420983,0.0
12.199999999999973,213.8415449356565,293.66880924654646,0.0
12.299999999999972,213.832436208182,291.6688299888831,0.0
12.399999999999972,213.82505166749095,290.0474258738878,0.0
12.499999999999972,211.88622585253262,289.55655475103464,0.0
12.599999999999971,209.94740003757428,289.0656836281815,0.0
12.69999999999997,208.00857422261595,288.57481250532834,0.0
12.79999999999997,206.0697484076576,288.0839413824752,0.0
12.89999999999997,204.13092259269928,287.59307025962204,0.0
12.99999999999997,202.19209677774094,287.1021991367689,0.0
13.09999999999997,200.2532709627826,286.61132801391574,0.0
13.199999999999969,198.31444514782427,286.1204568910626,0.0
13.299999999999969,196.37561933286594,285.62958576820944,0.0
13.399999999999968,194.4367935179076,285.1387146453563,0.0
13.499999999999968,192.49796770294927,284.64784352250314,0.0
13.599999999999968,190.55914188799093,284.15697239965,0.0
13.699999999999967,188.6203160730326,283.66610127679684,0.0
13.799999999999967,186.68149025807426,283.1752301539437,0.0
13.899999999999967,184.74266444311593,282.68435903109054,0.0
13.999999999999966,182.8038386281576,282.1934879082374,0.0
14.099999999999966,180.86501281319926,281.70261678538424,0.0
14.199999999999966,178.92618699824092,281.2117456625311,0.0
14.299999999999965,176.9873611832826,280.72087453967794,0.0
14.399999999999965,175.04853536832425,280.2300034168248,0.0
14.499999999999964,173.1097095533659,279.73913229397164,0.0
14.599999999999964,171.17088373840753,279.2482611711185,0.0
14.699999999999964,169.23205792344916,278.75739004826534,0.0
14.799999999999963,167.2932321084908,278.2665189254122,0.0
14.899999999999963,165.35440629353243,277.77564780255904,0.0
14.999999999999963,163.41558047857407,277.28477667970594,0.0
15.099999999999962,161.4767546636157,276.7939055568528,0.0
15.199999999999962,159.53792884865734,276.30303443399964,0.0
15.299999999999962,157.59910303369898,275.81216331114655,0.0
15.399999999999961,155.66027721874062,275.3212921882934,0.0
15.499999999999961,153.72145140378225,274.8304210654403,0.0
15.59999999999996,151.7826255888239,274.33954994258715,0.0
15.69999999999996,149.84379977386553,273.84867881973406,0.0
15.79999999999996,147.90497395890716,273.3578076968809,0.0
15.89999999999996,145.9661481439488,272.8669365740278,0.0
15.99999999999996,144.6340944813162,272.5296877752794,0.0
16.09999999999996,142.97754149058017,271.40904858763537,0.0
16.19999999999996,141.32098849984413,270.28840939999134,0.0
16.29999999999996,139.6644355091081,269.1677702123473,0.0
16.399999999999963,138.00788251837207,268.0471310247033,0.0
16.499999999999964,136.35132952763604,266.92649183705925,0.0
16.599999999999966,134.6947765369,265.8058526494152,0.0
16.699999999999967,133.03822354616398,264.6852134617712,0.0
16.79999999999997,131.38167055542795,263.56457427412715,0.0
16.89999999999997,129.7251175646919,262.4439350864831,0.0
16.99999999999997,128.06856457395588,261.3232958988391,0.0
17.099999999999973,126.41201158321984,260.20265671119506,0.0
17.199999999999974,124.75545859248379,259.08201752355103,0.0
17.299999999999976,123.09890560174775,257.961378335907,0.0
17.399999999999977,121.4423526110117,256.84073914826297,0.0
17.49999999999998,119.78579962027565,255.72009996061894,0.0
17.59999999999998,118.12924662953961,254.5994607729749,0.0
17.69999999999998,116.47269363880356,253.47882158533088,0.0
17.799999999999983,114.81614064806752,252.35818239768685,0.0
17.899999999999984,113.15958765733147,251.23754321004282,0.0
17.999999999999986,111.50303466659543,250.11690402239878,0.0
18.099999999999987,109.84648167585938,248.99626483475475,0.0
18.19999999999999,108.18992868512333,247.87562564711072,0.0
18.29999999999999,106.53337569438729,246.7549864594667,0.0
18.39999999999999,104.87682270365124,245.63434727182266,0.0
18.499999999999993,103.22026971291521,244.51370808417863,0.0
18.599999999999994,101.56371672217918,243.3930688965346,0.0
18.699999999999996,99.90716373144315,242.27242970889057,0.0
18.799999999999997,98.25061074070712,241.15179052124654,0.0
18.9,96.59405774997109,240.0311513336025,0.0
19.0,94.93750475923505,238.91051214595848,0.0
19.1,93.28095176849902,237.78987295831445,0.0
19.200000000000003,91.62439877776299,236.66923377067042,0.0
19.300000000000004,89.96784578702696,235.5485945830264,0.0
19.400000000000006,88.31129279629093,234.42795539538236,0.0
19.500000000000007,86.6547398055549,233.30731620773832,0.0
19.60000000000001,84.99818681481887,232.1866770200943,0.0
19.70000000000001,83.34163382408283,231.06603783245026,0.0
19.80000000000001,81.6850808333468,229.94539864480623,0.0
19.900000000000013,80.02852784261077,228.8247594571622,0.0
20.000000000000014,78.37197485187474,227.70412026951817,0.0
20.100000000000016,76.71542186113871,226.58348108187414,0.0
20.200000000000017,75.05886887040268,225.4628418942301,0.0
20.30000000000002,73.40231587966665,224.34220270658608,0.0
20.40000000000002,71.74576288893061,223.22156351894202,0.0
20.50000000000002,70.08920989819458,222.100924331298,0.0
20.600000000000023,68.7636113201266,221.20417202577218,0.0
20.700000000000024,67.02469877974377,220.21615219960503,0.0
20.800000000000026,65.28578623936095,219.2281323734379,0.0
20.900000000000027,63.546873698978125,218.24011254727074,0.0
21.00000000000003,61.807961158595305,217.2520927211036,0.0
21.10000000000003,60.069048618212484,216.26407289493645,0.0
21.20000000000003,58.330136077829664,215.2760530687693,0.0
21.300000000000033,56.591223537446844,214.28803324260215,0.0
21.400000000000034,54.85231099706402,213.300013416435,0.0
21.500000000000036,53.1133984566812,212.31199359026786,0.0
21.600000000000037,51.37448591629838,211.3239737641007,0.0
21.70000000000004,49.63557337591556,210.33595393793357,0.0
21.80000000000004,47.89666083553274,209.34793411176642,0.0
21.90000000000004,46.15774829514992,208.35991428559927,0.0
22.000000000000043,44.4188357547671,207.37189445943213,0.0
22.100000000000044,42.67992321438428,206.38387463326498,0.0
22.200000000000045,40.94101067400146,205.39585480709783,0.0
22.300000000000047,39.20209813361864,204.4078349809307,0.0
22.40000000000005,37.46318559323582,203.41981515476354,0.0
22.50000000000005,35.724273052853,202.4317953285964,0.0
22.60000000000005,33.98536051247018,201.44377550242925,0.0
22.700000000000053,32.24644797208736,200.4557556762621,0.0
22.800000000000054,30.507535431704543,199.46773585009495,0.0
22.900000000000055,28.768622891321726,198.4797160239278,0.0
23.000000000000057,27.029710350938913,197.49169619776066,0.0
23.10000000000006,25.2907978105561,196.50367637159349,0.0
23.20000000000006,23.551885270173283,195.51565654542634,0.0
23.30000000000006,21.81297272979047,194.52763671925916,0.0
23.400000000000063,20.074060189407653,193.53961689309202,0.0
23.500000000000064,19.64223795547034,195.4924429371311,0.0
23.600000000000065,19.210415721533025,197.4452689811702,0.0
23.700000000000067,18.77859348759571,199.39809502520927,0.0
23.800000000000068,18.346771253658396,201.35092106924836,0.0
23.90000000000007,17.91494901972108,203.30374711328744,0.0
24.00000000000007,17.483126785783767,205.25657315732653,0.0
24.100000000000072,17.051304551846453,207.2093992013656,0.0
24.200000000000074,16.61948231790914,209.1622252454047,0.0
24.300000000000075,16.187660083971828,211.11505128944378,0.0
24.400000000000077,15.755837850034515,213.06787733348287,0.0
24.500000000000078,15.324015616097203,215.02070337752195,0.0
24.60000000000008,14.892193382159892,216.97352942156104,0.0
24.70000000000008,14.460371148222581,218.92635546560012,0.0
24.800000000000082,14.02854891428527,220.8791815096392,0.0
24.900000000000084,13.59672668034796,222.8320075536783,0.0
25.000000000000085,13.164904446410649,224.78483359771738,0.0
25.100000000000087,12.73308221247334,226.73765964175647,0.0
25.200000000000088,12.30125997853603,228.69048568579555,0.0
25.30000000000009,11.869437744598724,230.64331172983464,0.0
25.40000000000009,11.437615510661418,232.59613777387372,0.0
25.500000000000092,13.318544668997609,233.27592119623756,0.0
25.600000000000094,15.199473827333799,233.9557046186014,0.0
25.700000000000095,17.080402985669988,234.63548804096527,0.0
25.800000000000097,18.212484007209483,235.04463152614363,0.0
25.900000000000098,19.6798898263142,236.40357234974766,0.0
26.0000000000001,21.147295645418914,237.7625131733517,0.0
26.1000000000001,22.61470146452363,239.12145399695572,0.0
26.200000000000102,24.082107283628346,240.48039482055975,0.0
26.300000000000104,25.549513102733062,241.83933564416378,0.0
26.400000000000105,27.016918921837778,243.1982764677678,0.0
26.500000000000107,28.484324740942494,244.55721729137184,0.0
26.600000000000108,29.95173056004721,245.91615811497587,0.0
26.70000000000011,31.419136379151926,247.2750989385799,0.0
26.80000000000011,32.88654219825664,248.63403976218393,0.0
26.900000000000112,34.353948017361354,249.99298058578796,0.0
27.000000000000114,35.821353836466066,251.351921409392,0.0
27.100000000000115,37.28875965557078,252.71086223299602,0.0
27.200000000000117,38.75616547467549,254.06980305660005,0.0
27.300000000000118,40.2235712937802,255.42874388020408,0.0
27.40000000000012,41.690977112884916,256.7876847038081,0.0
27.50000000000012,43.15838293198963,258.14662552741214,0.0
27.600000000000122,44.62578875109434,259.50556635101617,0.0
27.700000000000124,46.09319457019905,260.8645071746202,0.0
27.800000000000125,47.560600389303765,262.22344799822423,0.0
